Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
7/20/2021,100632,T6013,"WALTER Fabric Chair(Velvet, Rhubarb)",200,TLLU7574590,170,"November 9, 2021",106,44
7/20/2021,100633,T1651,MILAN Leather Side Chair(Black),800,TCNU1352830,0,"November 28, 2021",27,82
7/20/2021,100633,T1652,MILAN Fabric Side Chair(Grey),200,TCNU1352830,0,"November 28, 2021",24,8
7/20/2021,100633,T5846,MILAN Fabric Dining Chair(Yellow),100,TCNU1352830,0,"November 28, 2021",61,163
7/20/2021,100637,T1431,MASTER Chair (Black),460,MSMU5622430,0,"October 8, 2021",563,269
7/20/2021,100637,T1432,MASTER Chair (White),240,MSMU5622430,0,"October 8, 2021",378,146
7/20/2021,100638,T0653,EIFFEL Leather Side Chair (Black),32,TRHU7818132,0,"October 30, 2021",381,114
7/20/2021,100638,T1322,ESSEN Fabric Armchair (Multicolour Patchwork),48,TRHU7818132,0,"October 30, 2021",157,2
7/20/2021,100638,T1431,MASTER Chair (Black),220,TRHU7818132,0,"October 30, 2021",563,269
7/20/2021,100638,T1432,MASTER Chair (White),100,TRHU7818132,0,"October 30, 2021",378,146
7/20/2021,100638,T1435,MASTER Chair (Yellow),52,TRHU7818132,0,"October 30, 2021",52,67
7/20/2021,100638,T1481,"INDUSTRIE Backrest Counter Stool Wood Seat (65cm,Black)",40,TRHU7818132,0,"October 30, 2021",139,15
7/20/2021,100638,T1509,INDUSTRIE Side Chair Wood Seat(Black),40,TRHU7818132,0,"October 30, 2021",201,93
7/20/2021,100638,T5849,Ellen Plastic Dining Chair(Black),80,TRHU7818132,0,"October 30, 2021",117,126
7/20/2021,100638,T5892,Ellen Plastic Counter Stool(Black),80,TRHU7818132,0,"October 30, 2021",58,10
7/20/2021,100639,T0653,EIFFEL Leather Side Chair (Black),202,ZCSU6749681,0,"October 24, 2021",381,114
7/20/2021,100639,T0654,EIFFEL Leather Side Chair (White),16,ZCSU6749681,0,"October 24, 2021",56,30
7/20/2021,100639,T0862,ESSEN Fabric Sidechair (Grey Patchwork),18,ZCSU6749681,0,"October 24, 2021",104,8
7/20/2021,100639,T1322,ESSEN Fabric Armchair (Multicolour Patchwork),80,ZCSU6749681,0,"October 24, 2021",157,2
7/20/2021,100639,T1431,MASTER Chair (Black),20,ZCSU6749681,0,"October 24, 2021",563,269
7/20/2021,100639,T1432,MASTER Chair (White),60,ZCSU6749681,0,"October 24, 2021",378,146
7/20/2021,100639,T1481,"INDUSTRIE Backrest Counter Stool Wood Seat (65cm,Black)",40,ZCSU6749681,0,"October 24, 2021",139,15
7/20/2021,100639,T1509,INDUSTRIE Side Chair Wood Seat(Black),20,ZCSU6749681,0,"October 24, 2021",201,93
7/20/2021,100639,T5849,Ellen Plastic Dining Chair(Black),120,ZCSU6749681,0,"October 24, 2021",117,126
7/20/2021,100639,T5892,Ellen Plastic Counter Stool(Black),120,ZCSU6749681,0,"October 24, 2021",58,10
7/20/2021,100640,T0654,EIFFEL Leather Side Chair (White),64,MEDU4395730,0,"November 15, 2021",56,30
7/20/2021,100640,T0844,ESSEN Fabric Armchair (Blue Patchwork),88,MEDU4395730,0,"November 15, 2021",92,13
7/20/2021,100640,T0862,ESSEN Fabric Sidechair (Grey Patchwork),100,MEDU4395730,0,"November 15, 2021",104,8
7/20/2021,100640,T1323,ESSEN Fabric Sidechair(Multicolour Patchwork),100,MEDU4395730,0,"November 15, 2021",92,7
7/20/2021,100640,T1435,MASTER Chair (Yellow),48,MEDU4395730,0,"November 15, 2021",52,67
7/20/2021,100640,T1486,"INDUSTRIE Backrest Bar Stool Wood Seat(75cm,Black)",80,MEDU4395730,0,"November 15, 2021",43,13
7/20/2021,100640,T1614,"INDUSTRIE Armrest Bar Stool Wood Seat(75cm,Black)",52,MEDU4395730,0,"November 15, 2021",138,30
7/20/2021,100640,T1626,ESSEN Fabric Armchair (Grey Patchwork),40,MEDU4395730,0,"November 15, 2021",54,9
7/20/2021,100640,T5720,MASTER Chair (Blue),60,MEDU4395730,0,"November 15, 2021",82,63
7/20/2021,100641,T1435,MASTER Chair (Yellow),80,MEDU8338954,0,"November 9, 2021",52,67
7/20/2021,100641,T5850,Ellen Plastic Dining Chair(White),200,MEDU8338954,0,"November 9, 2021",24,56
7/20/2021,100641,T5856,Ellen Plastic Dining Chair(Pink),60,MEDU8338954,0,"November 9, 2021",65,8
7/20/2021,100641,T5861,Ellen Plastic Armchair(White),68,MEDU8338954,0,"November 9, 2021",71,11
7/20/2021,100641,T5867,Ellen Plastic Armchair(Pink),100,MEDU8338954,90,"November 9, 2021",73,20
7/20/2021,100641,T5895,Ellen Plastic Counter Stool(Green),100,MEDU8338954,0,"November 9, 2021",9,16
7/20/2021,100641,T5901,Ellen Plastic Counter Stool(White),200,MEDU8338954,180,"November 9, 2021",113,34
7/20/2021,100641,T6000,"EIFFEL Leather Stool (75cm,Black)",84,MEDU8338954,0,"November 9, 2021",60,40
7/20/2021,100642,A0014,"ANSEL Mango Wood Hanging Tree, H 90 cm.",30,,0,"March 15, 2022",29,14
7/20/2021,100642,A0187,RONDELLE WOOD STOOL (45cm),30,,0,"March 15, 2022",0,0
7/20/2021,100642,A0188,RONDELLE WOOD STOOL (35cm),20,,0,"March 15, 2022",0,0
7/20/2021,100642,A0189,RONDELLE WOOD STOOL (23cm),20,,0,"March 15, 2022",0,0
7/20/2021,100642,A0190,CUBE SUAR NIGHT STAND,30,,25,"March 15, 2022",16,5
7/20/2021,100642,T5654,KODA Suar Root Wood Bench (120 cm.),8,,0,"March 15, 2022",1,1
7/20/2021,100642,T5689,"KODA Suar Root Wood TV Unit, 190x40x45 cm.",16,,12,"March 15, 2022",4,4
7/20/2021,100642,T5690,"KODA Suar Root Wood Night Stand, 45-60x36x60 cm.",30,,0,"March 15, 2022",0,-2
7/20/2021,100642,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",40,,0,"March 15, 2022",16,1
7/20/2021,100642,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",40,,0,"March 15, 2022",2,3
7/20/2021,100642,X2114,Suar Straight Cut table (180 cm.Natural),24,,0,"March 15, 2022",7,2
7/20/2021,100642,X2115,Suar Straight Cut table (210 cm.Natural),24,,0,"March 15, 2022",6,2
7/20/2021,100642,X2119,"Suar Live Edge Table Top (160 cm.,Natural), T.6-7 cm.",40,,0,"March 15, 2022",3,8
7/20/2021,100643,T5383-1/2,COLTON Extendable Acacia Table(Natural) - TOP,20,MSCU7815927,15,"December 20, 2021",10,5
7/20/2021,100643,T5383-2/2,COLTON Extendable Acacia Table(Natural) - BASE,20,MSCU7815927,15,"December 20, 2021",3,2
7/20/2021,100643,T5463,"Acacia Live Edge Coffee Table(Natural,X Black)NEW",30,MSCU7815927,0,"December 20, 2021",11,5
7/20/2021,100643,T5677-1/2,Estrela Live Edge Acacia Dining Table (160cm) - TOP,20,MSCU7815927,0,"December 20, 2021",3,1
7/20/2021,100643,T5677-2/2,Estrela Live Edge Acacia Dining Table (160cm) - BASE,20,MSCU7815927,0,"December 20, 2021",3,1
7/20/2021,100643,X1100,"Acacia Live Edge Bench Top(145cm,Natural)",60,MSCU7815927,0,"December 20, 2021",124,30
7/20/2021,100643,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",80,MSCU7815927,0,"December 20, 2021",37,8
7/20/2021,100643,X2002,"Acacia Live Edge Table Top(240cm,Natural)",24,MSCU7815927,0,"December 20, 2021",33,10
7/20/2021,100643,X2038,"Acacia Live Edge Table Top(240cm,Honey)",25,MSCU7815927,0,"December 20, 2021",9,3
7/20/2021,100643,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",20,MSCU7815927,0,"December 20, 2021",25,8
7/20/2021,100643,X2050,"Acacia Live Edge Table top(270cm,Honey)",6,MSCU7815927,0,"December 20, 2021",8,4
7/20/2021,100644,T5463,"Acacia Live Edge Coffee Table(Natural,X Black)NEW",10,,0,"March 8, 2022",11,5
7/20/2021,100644,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",120,,0,"March 8, 2022",37,8
7/20/2021,100644,X2002,"Acacia Live Edge Table Top(240cm,Natural)",20,,0,"March 8, 2022",33,10
7/20/2021,100644,X2010,"Acacia Live Edge Table Top(210cm,Natural)",50,,0,"March 8, 2022",58,4
7/20/2021,100644,X2035,"Acacia Straight Table Top(210cm,Honey)",10,,0,"March 8, 2022",6,9
7/20/2021,100644,X2038,"Acacia Live Edge Table Top(240cm,Honey)",30,,0,"March 8, 2022",9,3
8/6/2021,100646,S1052-1/2,Bryce Fabric Sectional Sofa(Grey) - TWO SEATER,7,TXGU5668705,0,"November 18, 2021",25,6
8/6/2021,100646,S1052-1/2,Bryce Fabric Sectional Sofa(Grey) - TWO SEATER,24,TXGU5668705,,"November 18, 2021",25,6
8/6/2021,100646,S1052-2/2,Bryce Fabric Sectional Sofa(Grey) - CHAISE LOUNGE,7,TXGU5668705,0,"November 18, 2021",32,5
8/6/2021,100646,S1052-2/2,Bryce Fabric Sectional Sofa(Grey) - CHAISE LOUNGE,24,TXGU5668705,,"November 18, 2021",32,5
8/6/2021,100647,S1031,MARLON Fabric Chair(Grey),14,DFSU7580814,0,"November 18, 2021",2,2
8/6/2021,100647,S1032,FONDA Fabric Sofa(Blue),20,DFSU7580814,0,"November 18, 2021",7,2
8/6/2021,100647,S1034,FONDA Fabric Sofa(Green),14,DFSU7580814,0,"November 18, 2021",2,2
8/6/2021,100647,S1035,FONDA Fabric Sofa(Fabric Grey),16,DFSU7580814,0,"November 18, 2021",7,5
8/6/2021,100649,S1041,OWEN Fabric Sofa(Grey),32,TXGU5668201,0,"November 18, 2021",28,3
8/6/2021,100649,S1052-1/2,Bryce Fabric Sectional Sofa(Grey) - TWO SEATER,14,TXGU5668201,0,"November 18, 2021",25,6
8/6/2021,100649,S1052-2/2,Bryce Fabric Sectional Sofa(Grey) - CHAISE LOUNGE,14,TXGU5668201,0,"November 18, 2021",32,5
8/6/2021,100650,S1055,MARCUS Fabric Sofa(Green),6,,0,"December 24, 2021",10,2
8/6/2021,100650,S1055,MARCUS Fabric Sofa(Green),6,,,"December 24, 2021",10,2
8/6/2021,100650,S1056,MARCUS Fabric Sofa(Grey),12,,10,"December 24, 2021",9,3
8/6/2021,100650,S1063,LANDON Fabric Sofa (Green),10,,9,"December 24, 2021",5,4
8/6/2021,100650,S1064,LANDON Fabric Sofa (Grey),12,,0,"December 24, 2021",3,1
8/6/2021,100650,S1065,LANDON Fabric Sofa (Cream),12,,0,"December 24, 2021",1,3
8/6/2021,100651,S1042,AUDREY Fabric Sofa(Grey),12,TEMU6932933,0,"November 19, 2021",2,7
8/6/2021,100651,S1043,AUDREY Fabric Sofa(Blue),15,TEMU6932933,0,"November 19, 2021",4,3
8/6/2021,100651,S1044,AUDREY Fabric Sofa(Green),15,TEMU6932933,0,"November 19, 2021",5,2
8/6/2021,100651,S1045,AUDREY Fabric Sofa(Pink),15,TEMU6932933,0,"November 19, 2021",8,1
8/6/2021,100652,S1046,AUDREY Fabric Chair(Grey),20,TCNU8342730,0,"November 19, 2021",15,1
8/6/2021,100652,S1047,AUDREY Fabric Chair(Blue),25,TCNU8342730,0,"November 19, 2021",15,7
8/6/2021,100652,S1048,AUDREY Fabric Chair(Green),20,TCNU8342730,0,"November 19, 2021",3,8
8/6/2021,100652,S1049,AUDREY Fabric Chair(Pink),10,TCNU8342730,0,"November 19, 2021",1,4
8/6/2021,100652,S1051,GRANT SOFA(Blue),21,TCNU8342730,0,"November 19, 2021",9,4
8/8/2021,100654,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",60,,0,"February 7, 2022",24,-1
8/8/2021,100654,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",60,,0,"February 7, 2022",26,0
8/8/2021,100654,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",60,,0,"February 7, 2022",28,0
8/8/2021,100654,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",60,,0,"February 7, 2022",25,0
8/8/2021,100654,B1017K-1/3,"Molly Fabric Bed(Light Grey,King) - HEADBOARD",15,,0,"February 7, 2022",25,2
8/8/2021,100654,B1017K-2/3,"Molly Fabric Bed(Light Grey,King) - SIDE RAILS",15,,0,"February 7, 2022",25,2
8/8/2021,100654,B1017K-3/3,"Molly Fabric Bed(Light Grey,King) - FOOTBOARD + SLATS",15,,0,"February 7, 2022",25,2
8/8/2021,100654,B1017Q-1/3,"Molly Fabric Bed(Light Grey,Queen) - HEADBOARD",12,,0,"February 7, 2022",28,1
8/8/2021,100654,B1017Q-2/3,"Molly Fabric Bed(Light Grey,Queen) - SIDE RAILS",12,,0,"February 7, 2022",25,1
8/8/2021,100654,B1017Q-3/3,"Molly Fabric Bed(Light Grey,Queen) - FOOTBOARD + SLATS",12,,0,"February 7, 2022",28,1
8/8/2021,100654,B1023K-1/2,"Maria Fabric Bed(Light Grey,King) - HEADBOARD + FOOTBOARD",20,,0,"February 7, 2022",3,4
8/8/2021,100654,B1023K-2/2,"Maria Fabric Bed(Light Grey,King) - SIDE RAILS",20,,0,"February 7, 2022",3,4
8/8/2021,100654,B1027K-1/3,"Clara Fabric Bed(Dark Blue,King) - HEADBOARD",17,,15,"February 7, 2022",10,4
8/8/2021,100654,B1027K-2/3,"Clara Fabric Bed(Dark Blue,King) - SIDE RAILS",17,,15,"February 7, 2022",10,4
8/8/2021,100654,B1027K-3/3,"Clara Fabric Bed(Dark Blue,King) - FOOTBOARD + SLATS",17,,15,"February 7, 2022",10,4
8/8/2021,100655,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",20,,0,"February 7, 2022",24,-1
8/8/2021,100655,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",20,,0,"February 7, 2022",26,0
8/8/2021,100655,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",20,,0,"February 7, 2022",28,0
8/8/2021,100655,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",20,,0,"February 7, 2022",25,0
8/8/2021,100655,B1021Q-1/3,"Maple Fabric Bed(Light Grey,Queen) - HEADBOARD",32,,0,"February 7, 2022",23,4
8/8/2021,100655,B1021Q-2/3,"Maple Fabric Bed(Light Grey,Queen) - SIDE RAILS",32,,0,"February 7, 2022",6,4
8/8/2021,100655,B1021Q-3/3,"Maple Fabric Bed(Light Grey,Queen) - FOOTBOARD+SLATS",32,,0,"February 7, 2022",5,4
8/8/2021,100655,B1023Q-1/2,"Maria Fabric Bed(Light Grey,Queen) - HEADBOARD + FOOTBOARD",24,,0,"February 7, 2022",20,5
8/8/2021,100655,B1023Q-2/2,"Maria Fabric Bed(Light Grey,Queen) - SIDE RAILS",24,,0,"February 7, 2022",8,6
8/8/2021,100655,B1026K-1/3,"Clara Fabric Bed(Dark Grey,King) - HEADBOARD",30,,25,"February 7, 2022",20,4
8/8/2021,100655,B1026K-2/3,"Clara Fabric Bed(Dark Grey,King) - SIDE RAILS",30,,25,"February 7, 2022",21,4
8/8/2021,100655,B1026K-3/3,"Clara Fabric Bed(Dark Grey,King) - FOOTBOARD + SLATS",30,,25,"February 7, 2022",21,4
8/8/2021,100655,B1026Q-1/3,"Clara Fabric Bed(Dark Grey,Queen) - HEADBOARD",32,,0,"February 7, 2022",20,5
8/8/2021,100655,B1026Q-2/3,"Clara Fabric Bed(Dark Grey,Queen) - SIDE RAILS",32,,0,"February 7, 2022",20,5
8/8/2021,100655,B1026Q-3/3,"Clara Fabric Bed(Dark Grey,Queen) - FOOTBOARD + SLATS",32,,0,"February 7, 2022",19,5
8/8/2021,100656,B1025Q-1/3,"Clara Fabric Bed(Light Grey,Queen) - HEADBOARD",120,,105,"February 7, 2022",77,23
8/8/2021,100656,B1025Q-2/3,"Clara Fabric Bed(Light Grey,Queen) - SIDE RAILS",120,,105,"February 7, 2022",76,27
8/8/2021,100656,B1025Q-3/3,"Clara Fabric Bed(Light Grey,Queen) - FOOTBOARD + SLATS",120,,105,"February 7, 2022",79,27
8/8/2021,100656,B1027Q-1/3,"Clara Fabric Bed(Dark Blue,Queen) - HEADBOARD",32,,25,"February 7, 2022",24,3
8/8/2021,100656,B1027Q-2/3,"Clara Fabric Bed(Dark Blue,Queen) - SIDE RAILS",32,,25,"February 7, 2022",24,3
8/8/2021,100656,B1027Q-3/3,"Clara Fabric Bed(Dark Blue,Queen) - FOOTBOARD + SLATS",32,,25,"February 7, 2022",26,3
8/8/2021,100657,B1031K-1/3,"Meredith Fabric Bed(Dark Grey,King) - HEADBOARD",44,,40,"February 7, 2022",38,2
8/8/2021,100657,B1031K-2/3,"Meredith Fabric Bed(Dark Grey,King) - FOOTBOARD",44,,40,"February 7, 2022",37,2
8/8/2021,100657,B1031K-3/3,"Meredith Fabric Bed(Dark Grey,King) - SIDE RAILS",44,,40,"February 7, 2022",37,2
8/8/2021,100657,B1031Q-1/3,"Meredith Fabric Bed(Dark Grey,Queen) - HEADBOARD",25,,0,"February 7, 2022",8,4
8/8/2021,100657,B1031Q-2/3,"Meredith Fabric Bed(Dark Grey,Queen) - FOOTBOARD",25,,0,"February 7, 2022",9,4
8/8/2021,100657,B1031Q-3/3,"Meredith Fabric Bed(Dark Grey,Queen) - SIDE RAILS",25,,0,"February 7, 2022",9,4
8/8/2021,100657,B1043Q-1/3,"Kasidy Velvet Bed(Dark Grey,Queen) - HEADBOARD",22,,0,"February 7, 2022",9,4
8/8/2021,100657,B1043Q-2/3,"Kasidy Velvet Bed(Dark Grey,Queen) - SIDE RAILS",22,,0,"February 7, 2022",13,4
8/8/2021,100657,B1043Q-3/3,"Kasidy Velvet Bed(Dark Grey,Queen) - FOOTBOARD+SLATS",22,,0,"February 7, 2022",13,4
8/8/2021,100658,B1032K-1/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - HEADBOARD",36,,0,"February 7, 2022",2,5
8/8/2021,100658,B1032K-2/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - FOOTBOARD",36,,0,"February 7, 2022",3,5
8/8/2021,100658,B1032K-3/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - SIDE RAILS",36,,0,"February 7, 2022",4,5
8/8/2021,100658,B1032Q-1/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - HEADBOARD",22,,0,"February 7, 2022",30,2
8/8/2021,100658,B1032Q-2/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - FOOTBOARD",22,,0,"February 7, 2022",28,2
8/8/2021,100658,B1032Q-3/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - SIDE RAILS",22,,0,"February 7, 2022",27,2
8/8/2021,100658,B1033Q-1/3,"Meredith Fabric Bed(Velvet Pink,Queen) - HEADBOARD",30,,0,"February 7, 2022",6,1
8/8/2021,100658,B1033Q-2/3,"Meredith Fabric Bed(Velvet Pink,Queen) - FOOTBOARD",30,,0,"February 7, 2022",8,1
8/8/2021,100658,B1033Q-3/3,"Meredith Fabric Bed(Velvet Pink,Queen) - SIDE RAILS",30,,0,"February 7, 2022",8,1
8/8/2021,100659,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",60,,0,"February 7, 2022",24,-1
8/8/2021,100659,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",60,,0,"February 7, 2022",26,0
8/8/2021,100659,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",60,,0,"February 7, 2022",28,0
8/8/2021,100659,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",60,,0,"February 7, 2022",25,0
8/8/2021,100659,B1014Q-1/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - HEADBOARD",20,,0,"February 7, 2022",11,9
8/8/2021,100659,B1014Q-2/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",20,,0,"February 7, 2022",11,9
8/8/2021,100659,B1014Q-3/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+SLATS",20,,0,"February 7, 2022",9,9
8/8/2021,100659,B1014Q-4/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - DRAWERS",20,,0,"February 7, 2022",11,9
8/8/2021,100659,B1017K-1/3,"Molly Fabric Bed(Light Grey,King) - HEADBOARD",25,,0,"February 7, 2022",25,2
8/8/2021,100659,B1017K-2/3,"Molly Fabric Bed(Light Grey,King) - SIDE RAILS",25,,0,"February 7, 2022",25,2
8/8/2021,100659,B1017K-3/3,"Molly Fabric Bed(Light Grey,King) - FOOTBOARD + SLATS",25,,0,"February 7, 2022",25,2
8/8/2021,100659,B1017Q-1/3,"Molly Fabric Bed(Light Grey,Queen) - HEADBOARD",10,,0,"February 7, 2022",28,1
8/8/2021,100659,B1017Q-2/3,"Molly Fabric Bed(Light Grey,Queen) - SIDE RAILS",10,,0,"February 7, 2022",25,1
8/8/2021,100659,B1017Q-3/3,"Molly Fabric Bed(Light Grey,Queen) - FOOTBOARD + SLATS",10,,0,"February 7, 2022",28,1
8/8/2021,100659,B1044K-1/3,"Kasidy Fabric Bed(Yellow,King) - HEADBOARD",10,,0,"February 7, 2022",2,1
8/8/2021,100659,B1044K-2/3,"Kasidy Fabric Bed(Yellow,King) - FOOTBOARD",10,,0,"February 7, 2022",4,1
8/8/2021,100659,B1044K-3/3,"Kasidy Fabric Bed(Yellow,King) - SIDE RAILS",10,,0,"February 7, 2022",4,1
8/8/2021,100660,B1017Q-1/3,"Molly Fabric Bed(Light Grey,Queen) - HEADBOARD",15,,0,"February 7, 2022",28,1
8/8/2021,100660,B1017Q-2/3,"Molly Fabric Bed(Light Grey,Queen) - SIDE RAILS",15,,0,"February 7, 2022",25,1
8/8/2021,100660,B1017Q-3/3,"Molly Fabric Bed(Light Grey,Queen) - FOOTBOARD + SLATS",15,,0,"February 7, 2022",28,1
8/8/2021,100660,B1018Q-1/3,"Molly Fabric Bed(Dark Grey,Queen) - HEADBOARD",30,,0,"February 7, 2022",1,1
8/8/2021,100660,B1018Q-2/3,"Molly Fabric Bed(Dark Grey,Queen) - FOOTBOARD+SLATS",30,,0,"February 7, 2022",3,1
8/8/2021,100660,B1018Q-3/3,"Molly Fabric Bed(Dark Grey,Queen) - SIDE RAILS",30,,0,"February 7, 2022",3,1
8/8/2021,100660,B1021Q-1/3,"Maple Fabric Bed(Light Grey,Queen) - HEADBOARD",20,,0,"February 7, 2022",23,4
8/8/2021,100660,B1021Q-2/3,"Maple Fabric Bed(Light Grey,Queen) - SIDE RAILS",20,,0,"February 7, 2022",6,4
8/8/2021,100660,B1021Q-3/3,"Maple Fabric Bed(Light Grey,Queen) - FOOTBOARD+SLATS",20,,0,"February 7, 2022",5,4
8/8/2021,100660,B1026K-1/3,"Clara Fabric Bed(Dark Grey,King) - HEADBOARD",20,,0,"February 7, 2022",20,4
8/8/2021,100660,B1026K-2/3,"Clara Fabric Bed(Dark Grey,King) - SIDE RAILS",20,,0,"February 7, 2022",21,4
8/8/2021,100660,B1026K-3/3,"Clara Fabric Bed(Dark Grey,King) - FOOTBOARD + SLATS",20,,0,"February 7, 2022",21,4
8/8/2021,100660,B1026Q-1/3,"Clara Fabric Bed(Dark Grey,Queen) - HEADBOARD",30,,30,"February 7, 2022",20,5
8/8/2021,100660,B1026Q-2/3,"Clara Fabric Bed(Dark Grey,Queen) - SIDE RAILS",30,,30,"February 7, 2022",20,5
8/8/2021,100660,B1026Q-3/3,"Clara Fabric Bed(Dark Grey,Queen) - FOOTBOARD + SLATS",30,,30,"February 7, 2022",19,5
8/8/2021,100660,B1027Q-1/3,"Clara Fabric Bed(Dark Blue,Queen) - HEADBOARD",10,,0,"February 7, 2022",24,3
8/8/2021,100660,B1027Q-2/3,"Clara Fabric Bed(Dark Blue,Queen) - SIDE RAILS",10,,0,"February 7, 2022",24,3
8/8/2021,100660,B1027Q-3/3,"Clara Fabric Bed(Dark Blue,Queen) - FOOTBOARD + SLATS",10,,0,"February 7, 2022",26,3
8/8/2021,100660,B1031K-1/3,"Meredith Fabric Bed(Dark Grey,King) - HEADBOARD",20,,0,"February 7, 2022",38,2
8/8/2021,100660,B1031K-2/3,"Meredith Fabric Bed(Dark Grey,King) - FOOTBOARD",20,,0,"February 7, 2022",37,2
8/8/2021,100660,B1031K-3/3,"Meredith Fabric Bed(Dark Grey,King) - SIDE RAILS",20,,0,"February 7, 2022",37,2
8/13/2021,100661,S1122,"AUDREY Fabric Sofa (Velvet, Burgundy)",24,,0,"December 23, 2021",0,0
8/13/2021,100661,S1123,"AUDREY Fabric Chair (Velvet,Burgundy)",30,,0,"December 23, 2021",0,0
8/13/2021,100661,S1124,"MARLON Fabric Sofa (Velvet, Burgundy)",15,,0,"December 23, 2021",0,0
8/15/2021,100662,T1650,MILAN Leather Side Chair(Brown),300,TGBU4780425,0,"December 14, 2021",76,44
8/15/2021,100662,T1652,MILAN Fabric Side Chair(Grey),120,TGBU4780425,0,"December 14, 2021",24,8
8/15/2021,100662,T1664,MILAN Leather Armchair(Brown),100,TGBU4780425,0,"December 14, 2021",33,9
8/15/2021,100662,T1665,"MILAN Leather Bar Stool(75cm,Black)",196,TGBU4780425,0,"December 14, 2021",125,6
8/15/2021,100662,T5180,"MILAN Leather Side Chair(Navy Blue,Faux Walnut)",200,TGBU4780425,0,"December 14, 2021",84,24
8/15/2021,100663,T5391,"MILAN - White Leather Bar Stool (75 cm, White)",100,TCKU6806890,0,"December 14, 2021",8,5
8/15/2021,100663,T5406,"MILAN Leather Counter Stool(65cm,Black)",292,TCKU6806890,0,"December 14, 2021",494,124
8/15/2021,100663,T5407,"MILAN Leather Counter Stool(65cm,Brown)",200,TCKU6806890,0,"December 14, 2021",237,54
8/15/2021,100663,T5671,Milan Leather Bench(Black),100,TCKU6806890,0,"December 14, 2021",41,15
8/15/2021,100663,T5672,Milan Leather Bench(Brown),50,TCKU6806890,0,"December 14, 2021",45,15
8/15/2021,100664,T5716,MILAN Leather Armchair(Dark Grey),250,TRHU5251060,0,"December 14, 2021",41,17
8/15/2021,100664,T5724,"MILAN Fabric Counter Stool(65cm,Grey)",150,TRHU5251060,0,"December 14, 2021",25,14
8/15/2021,100664,T5725,"MILAN Fabric Bar Stool(75cm,Grey)",100,TRHU5251060,0,"December 14, 2021",12,12
8/15/2021,100664,T5846,MILAN Fabric Dining Chair(Yellow),200,TRHU5251060,0,"December 14, 2021",61,163
8/15/2021,100664,T5848,Milan Leather Bench(Grey),20,TRHU5251060,0,"December 14, 2021",19,6
8/15/2021,100665,T5713,MILAN Leather Side Chair(Dark Grey),1068,TCNU1327800,0,"December 14, 2021",164,62
8/15/2021,100667,T5483,WALTER Fabric Chair(Grey),96,,90,"January 29, 2022",83,21
8/15/2021,100667,T5484,WALTER Leather Chair(Grey),100,,0,"January 29, 2022",59,21
8/15/2021,100667,T5492,MATEO Leather Chair(Black),100,,0,"January 29, 2022",95,59
8/15/2021,100667,T5494,"MATEO Leather Bar Stool(75cm, Black)",100,,0,"January 29, 2022",-8,22
8/15/2021,100667,T5503,ELI Leather Dining chair(Grey),80,,0,"January 29, 2022",15,4
8/15/2021,100667,T5505,"ELI Leather Counter Stool(65cm,Grey)",80,,0,"January 29, 2022",103,18
8/15/2021,100668,T5615,WALTER Fabric Chair(Green),40,,0,"January 29, 2022",75,12
8/15/2021,100668,T5624,Monroe Leather Dining Chair(Green),200,,0,"January 29, 2022",22,18
